,0
6256,fence_01
6257,fence_01
6258,fence_01
6259,fence_01
6260,fence_01
6261,fence_01
6262,fence_01
6263,fence_01
6264,fence_01
6265,fence_01
6266,fence_01
6267,power_line_complete_01
6268,fence_01
6269,fence_01
6270,fence_01
6271,fence_01
6272,fence_01
6273,fence_01
6274,fence_01
6275,fence_01
6276,fence_01
6277,fence_01
6278,fence_01
6279,fence_01
6280,fence_01
6281,fence_01
6282,fence_01
6283,fence_01
6284,fence_01
6285,fence_01
6286,path_01
6287,power_line_complete_01
6288,fence_01
6289,fence_01
6290,fence_01
6291,fence_01
6292,power_line_complete_01
6293,path_01
6294,path_01
6295,path_01
6296,power_line_complete_01
6297,path_01
6298,path_01
6299,power_line_complete_01
6300,path_01
6301,path_01
6302,power_line_complete_01
6303,driveway_edge_01
6304,power_line_complete_01
6305,driveway_edge_01
6306,path_01
6307,power_line_complete_01
6308,path_01
6309,path_01
6310,path_01
6311,path_01
6312,path_01
6313,power_line_complete_01
6314,path_01
6315,path_01
6316,power_line_complete_01
6317,path_01
6318,path_01
6319,power_line_complete_01
6320,path_01
6321,path_01
6322,power_line_complete_01
6323,path_01
6324,power_line_complete_01
6325,path_01
6326,path_01
6327,path_01
6328,power_line_complete_01
6329,driveway_edge_01
6330,driveway_edge_01
6331,power_line_complete_01
6332,path_01
6333,power_line_cable_01_spline
6334,power_line_complete_01
6335,path_01
6336,path_01
6337,power_line_complete_01
6338,path_01
6339,path_01
6340,power_line_complete_01
6341,fence_01
6342,path_01
6343,path_01
6344,power_line_complete_01
6345,path_01
6346,path_01
6347,power_line_complete_01
6348,path_01
6349,path_01
6350,power_line_complete_01
6351,path_01
6352,path_01
6353,power_line_complete_01
6354,driveway_edge_01
6355,power_line_complete_01
6356,driveway_edge_01
6357,power_line_complete_01
6358,fence_01
6359,path_01
6360,path_01
6361,power_line_complete_01
6362,path_01
6363,power_line_complete_01
6364,path_01
6365,path_01
6366,power_line_complete_01
6367,power_line_cable_01_spline
6368,path_01
6369,power_line_complete_01
6370,path_01
6371,path_01
6372,power_line_complete_01
6373,path_01
6374,fence_01
6375,path_01
6376,power_line_complete_01
6377,path_01
6378,driveway_edge_01
6379,power_line_complete_01
6380,driveway_edge_01
6381,driveway_edge_01
6382,power_line_complete_01
6383,driveway_01
6384,power_line_complete_01
6385,driveway_01
6386,path_01
6387,power_line_complete_01
6388,path_01
6389,power_line_complete_01
6390,path_01
6391,daisys_01
6392,grass_large_01
6393,fir_01
6394,tree_01
6395,birch_01
6396,oak_03
6397,grass_01
6398,leaves_01
